camera,segment,kind,frame,eye_px,nme,max_px
lfw,all,rgb,rgb/Alessandro_Nesta_0001.ppm,59.9,7.190e-7,0.0001
lfw,all,rgb,rgb/Alex_Barros_0001.ppm,65.9,5.971e-7,0.0001
lfw,all,rgb,rgb/Alex_Barros_0002.ppm,67.2,5.691e-7,0.0001
lfw,all,rgb,rgb/Alex_Cabrera_0001.ppm,55.3,7.095e-7,0.0001
lfw,all,rgb,rgb/Alex_Cejka_0001.ppm,63.4,6.552e-7,0.0002
lfw,all,rgb,rgb/Alex_Corretja_0001.ppm,50.3,7.304e-7,0.0001
lfw,all,rgb,rgb/Alex_Ferguson_0001.ppm,60.2,6.808e-7,0.0001
lfw,all,rgb,rgb/Alex_Gonzalez_0001.ppm,71.3,5.322e-7,0.0001
lfw,all,rgb,rgb/Alex_Holmes_0001.ppm,51.7,7.582e-7,0.0001
lfw,all,rgb,rgb/Alex_King_0001.ppm,58.6,6.332e-7,0.0001
lfw,all,rgb,rgb/Alex_Penelas_0001.ppm,54.7,7.461e-7,0.0001
lfw,all,rgb,rgb/Alex_Penelas_0002.ppm,55.9,7.460e-7,0.0002
lfw,all,rgb,rgb/Alex_Popov_0001.ppm,56.5,6.906e-7,0.0001
lfw,all,rgb,rgb/Alex_Sink_0001.ppm,60.2,6.792e-7,0.0001
lfw,all,rgb,rgb/Alex_Sink_0002.ppm,67.3,6.523e-7,0.0002
lfw,all,rgb,rgb/Alex_Sink_0003.ppm,56.7,7.469e-7,0.0002
lfw,all,rgb,rgb/Alex_Wallau_0001.ppm,57.8,8.148e-7,0.0002
lfw,all,rgb,rgb/Alex_Zanardi_0001.ppm,54.8,7.256e-7,0.0001
lfw,all,rgb,rgb/Alexa_Loren_0001.ppm,62.1,6.875e-7,0.0002
lfw,all,rgb,rgb/Alexa_Vega_0001.ppm,59.4,7.169e-7,0.0002
lfw,all,rgb,rgb/Alexander_Downer_0001.ppm,53.4,7.341e-7,0.0001
lfw,all,rgb,rgb/Alexander_Downer_0002.ppm,55.9,7.576e-7,0.0001
lfw,all,rgb,rgb/Alexander_Downer_0003.ppm,59.6,7.164e-7,0.0001
lfw,all,rgb,rgb/Alexander_Downer_0004.ppm,62.7,6.640e-7,0.0001
lfw,all,rgb,rgb/Alexander_Losyukov_0001.ppm,53.4,7.765e-7,0.0002
lfw,all,rgb,rgb/Alexander_Losyukov_0002.ppm,48.8,8.332e-7,0.0002
lfw,all,rgb,rgb/Alexander_Losyukov_0003.ppm,60.1,8.315e-7,0.0002
lfw,all,rgb,rgb/Alexander_Losyukov_0004.ppm,55.0,7.447e-7,0.0002
lfw,all,rgb,rgb/Alexander_Lukashenko_0001.ppm,56.6,7.754e-7,0.0002
lfw,all,rgb,rgb/Alexander_Payne_0001.ppm,53.9,8.597e-7,0.0002
lfw,all,rgb,rgb/Alexander_Rumyantsev_0001.ppm,52.3,8.143e-7,0.0001
lfw,all,rgb,rgb/Alexander_Rumyantsev_0002.ppm,53.7,8.800e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Jackson_0001.ppm,52.1,7.163e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Pelosi_0001.ppm,43.9,7.071e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Rozovskaya_0001.ppm,56.2,7.726e-7,0.0002
lfw,all,rgb,rgb/Alexandra_Spann_0001.ppm,68.1,6.345e-7,0.0002
lfw,all,rgb,rgb/Alexandra_Stevenson_0001.ppm,51.1,7.676e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Stevenson_0002.ppm,56.5,7.493e-7,0.0002
lfw,all,rgb,rgb/Alexandra_Stevenson_0003.ppm,55.4,7.122e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0001.ppm,62.3,7.073e-7,0.0001
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0002.ppm,61.0,8.090e-7,0.0002
lfw,all,rgb,rgb/Alexandre_Daigle_0001.ppm,60.1,7.249e-7,0.0001
lfw,all,rgb,rgb/Alexandre_Despatie_0001.ppm,59.1,7.585e-7,0.0001
lfw,all,rgb,rgb/Alexandre_Herchcovitch_0001.ppm,66.2,6.602e-7,0.0002
lfw,all,rgb,rgb/Alexandre_Vinokourov_0001.ppm,57.7,6.408e-7,0.0001
lfw,all,rgb,rgb/Alexis_Bledel_0001.ppm,64.9,6.505e-7,0.0001
lfw,all,rgb,rgb/Alexis_Dennisoff_0001.ppm,46.2,8.240e-7,0.0002
lfw,all,rgb,rgb/Alfonso_Cuaron_0001.ppm,55.4,7.238e-7,0.0001
lfw,all,rgb,rgb/Alfonso_Portillo_0001.ppm,65.7,6.818e-7,0.0001
lfw,all,rgb,rgb/Alfonso_Soriano_0001.ppm,58.5,7.404e-7,0.0001
lfw,all,rgb,rgb/Alfred_Ford_0001.ppm,46.0,9.737e-7,0.0002
lfw,all,rgb,rgb/Alfred_Sant_0001.ppm,57.8,7.051e-7,0.0001
lfw,all,rgb,rgb/Alfredo_Moreno_0001.ppm,54.5,7.063e-7,0.0001
lfw,all,rgb,rgb/Alfredo_Pena_0001.ppm,55.0,7.863e-7,0.0001
lfw,all,rgb,rgb/Alfredo_di_Stefano_0001.ppm,63.0,9.695e-7,0.0007
lfw,all,rgb,rgb/Ali_Abbas_0001.ppm,57.5,6.943e-7,0.0001
lfw,all,rgb,rgb/Ali_Abbas_0002.ppm,62.6,6.429e-7,0.0001
lfw,all,rgb,rgb/Ali_Abdullah_Saleh_0001.ppm,54.8,7.784e-7,0.0002
lfw,all,rgb,rgb/Ali_Adbul_Karim_Madani_0001.ppm,59.4,7.430e-7,0.0001
lfw,all,rgb,rgb/Ali_Ahmeti_0001.ppm,58.2,7.009e-7,0.0001
lfw,all,rgb,rgb/Ali_Bin_Hussein_0001.ppm,54.5,8.109e-7,0.0002
lfw,all,rgb,rgb/Ali_Fallahian_0001.ppm,61.6,7.234e-7,0.0001
lfw,all,rgb,rgb/Ali_Hammoud_0001.ppm,54.6,7.271e-7,0.0001
lfw,all,rgb,rgb/Ali_Khamenei_0001.ppm,61.2,6.413e-7,0.0001
lfw,all,rgb,rgb/Ali_Khamenei_0002.ppm,57.8,7.019e-7,0.0001
lfw,all,rgb,rgb/Ali_Khamenei_0003.ppm,53.8,7.698e-7,0.0001
lfw,all,rgb,rgb/Ali_Mohammed_Maher_0001.ppm,59.7,7.230e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0001.ppm,55.6,7.223e-7,0.0002
lfw,all,rgb,rgb/Ali_Naimi_0002.ppm,58.8,7.156e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0003.ppm,58.3,7.034e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0004.ppm,54.3,8.104e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0005.ppm,57.9,7.257e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0006.ppm,56.7,7.888e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0007.ppm,53.8,7.314e-7,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0008.ppm,60.4,7.339e-7,0.0002
lfw,all,rgb,rgb/Alice_Fisher_0001.ppm,62.2,6.769e-7,0.0001
lfw,all,rgb,rgb/Alice_Fisher_0002.ppm,61.4,6.452e-7,0.0002
lfw,all,rgb,rgb/Alicia_Hollowell_0001.ppm,65.1,6.319e-7,0.0002
lfw,all,rgb,rgb/Alicia_Keys_0001.ppm,61.3,7.298e-7,0.0001
lfw,all,rgb,rgb/Alicia_Molik_0001.ppm,57.6,6.937e-7,0.0002
lfw,all,rgb,rgb/Alicia_Silverstone_0001.ppm,59.5,7.141e-7,0.0002
lfw,all,rgb,rgb/Alicia_Silverstone_0002.ppm,63.0,6.501e-7,0.0002
lfw,all,rgb,rgb/Alicia_Witt_0001.ppm,62.9,6.732e-7,0.0001
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0001.ppm,66.0,7.054e-7,0.0002
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0002.ppm,54.5,7.255e-7,0.0001
lfw,all,rgb,rgb/Alina_Kabaeva_0001.ppm,57.7,7.223e-7,0.0001
lfw,all,rgb,rgb/Aline_Chretien_0001.ppm,64.3,7.482e-7,0.0001
lfw,all,rgb,rgb/Alisha_Richman_0001.ppm,61.2,7.571e-7,0.0001
lfw,all,rgb,rgb/Alison_Krauss_0001.ppm,59.2,6.523e-7,0.0002
lfw,all,rgb,rgb/Alison_Lohman_0001.ppm,52.1,8.019e-7,0.0002
lfw,all,rgb,rgb/Alison_Lohman_0002.ppm,60.5,7.316e-7,0.0002
lfw,all,rgb,rgb/Alistair_MacDonald_0001.ppm,59.8,7.448e-7,0.0001
lfw,all,rgb,rgb/Allan_Houston_0001.ppm,25.3,1.292e-6,0.0001
lfw,all,rgb,rgb/Allan_Kemakeza_0001.ppm,62.5,7.011e-7,0.0002
lfw,all,rgb,rgb/Allan_Wagner_0001.ppm,51.0,8.140e-7,0.0002
lfw,all,rgb,rgb/Allen_Iverson_0001.ppm,67.0,7.131e-7,0.0002
lfw,all,rgb,rgb/Allen_Iverson_0002.ppm,64.5,5.678e-7,0.0002
lfw,all,rgb,rgb/Allen_Rock_0001.ppm,50.9,7.334e-7,0.0002
lfw,all,rgb,rgb/Allison_Janney_0001.ppm,65.9,6.577e-7,0.0002
lfw,all,rgb,rgb/Allison_Janney_0002.ppm,61.6,7.045e-7,0.0002
lfw,all,rgb,rgb/Allison_Searing_0001.ppm,70.6,6.579e-7,0.0002
lfw,all,rgb,rgb/Ally_Sheedy_0001.ppm,62.9,7.058e-7,0.0001
lfw,all,rgb,rgb/Allyson_Felix_0001.ppm,60.2,6.644e-7,0.0001
lfw,all,rgb,rgb/Allyson_Felix_0002.ppm,58.2,6.960e-7,0.0001
lfw,all,rgb,rgb/Allyson_Felix_0003.ppm,53.9,6.885e-7,0.0001
lfw,all,rgb,rgb/Allyson_Felix_0004.ppm,61.1,6.418e-7,0.0002
lfw,all,rgb,rgb/Allyson_Felix_0005.ppm,54.7,6.590e-7,0.0001
lfw,all,rgb,rgb/Alma_Powell_0001.ppm,60.2,7.084e-7,0.0002
lfw,all,rgb,rgb/Almeida_Baptista_0001.ppm,53.6,8.279e-7,0.0002
lfw,all,rgb,rgb/Alonzo_Mourning_0001.ppm,66.0,7.298e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Noboa_0001.ppm,63.6,6.904e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Noboa_0002.ppm,63.1,7.560e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Noboa_0003.ppm,67.2,6.409e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0001.ppm,62.3,5.788e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0002.ppm,59.2,7.221e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0003.ppm,54.3,7.641e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0004.ppm,55.5,7.668e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0001.ppm,49.9,7.459e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0002.ppm,55.3,6.929e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0003.ppm,64.1,7.724e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0004.ppm,56.5,8.100e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0005.ppm,63.3,6.304e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0006.ppm,51.3,7.944e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0007.ppm,53.7,7.554e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0008.ppm,44.8,8.122e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0009.ppm,67.6,6.720e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0010.ppm,57.1,7.622e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0011.ppm,50.8,8.012e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0012.ppm,56.8,8.729e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0013.ppm,52.1,9.294e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0014.ppm,56.0,7.194e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0015.ppm,54.9,7.854e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0016.ppm,54.5,7.466e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0017.ppm,55.8,7.246e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0018.ppm,56.4,7.061e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0019.ppm,57.1,8.090e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0020.ppm,60.8,7.790e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0021.ppm,58.2,7.185e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0022.ppm,61.9,7.670e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0023.ppm,55.6,7.990e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0024.ppm,61.9,7.710e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0025.ppm,53.5,7.623e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0026.ppm,53.5,7.677e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0027.ppm,50.4,7.227e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0028.ppm,51.3,8.278e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0029.ppm,51.2,7.753e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0030.ppm,57.1,6.924e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0031.ppm,50.6,8.228e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0032.ppm,57.4,7.131e-7,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0033.ppm,58.2,7.009e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0034.ppm,57.3,8.380e-7,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0035.ppm,50.5,7.487e-7,0.0001
lfw,all,rgb,rgb/Aly_Wagner_0001.ppm,51.8,8.174e-7,0.0002
lfw,all,rgb,rgb/Alyse_Beaupre_0001.ppm,54.9,8.265e-7,0.0001
lfw,all,rgb,rgb/Alyson_Hannigan_0001.ppm,60.2,7.395e-7,0.0001
lfw,all,rgb,rgb/Amanda_Beard_0001.ppm,58.3,7.547e-7,0.0002
lfw,all,rgb,rgb/Amanda_Beard_0002.ppm,59.1,7.303e-7,0.0001
lfw,all,rgb,rgb/Amanda_Bynes_0001.ppm,59.7,7.339e-7,0.0001
lfw,all,rgb,rgb/Amanda_Bynes_0002.ppm,55.8,6.722e-7,0.0001
lfw,all,rgb,rgb/Amanda_Bynes_0003.ppm,54.9,7.516e-7,0.0001
lfw,all,rgb,rgb/Amanda_Bynes_0004.ppm,47.8,8.867e-7,0.0001
lfw,all,rgb,rgb/Amanda_Coetzer_0001.ppm,57.0,7.715e-7,0.0001
lfw,all,rgb,rgb/Amanda_Coetzer_0002.ppm,60.3,7.063e-7,0.0001
lfw,all,rgb,rgb/Amanda_Marsh_0001.ppm,65.5,6.931e-7,0.0002
lfw,all,rgb,rgb/Amanda_Plumer_0001.ppm,69.5,7.235e-7,0.0002
lfw,all,rgb,rgb/Amber_Frey_0001.ppm,63.1,7.664e-7,0.0002
lfw,all,rgb,rgb/Amber_Tamblyn_0001.ppm,57.2,7.296e-7,0.0001
lfw,all,rgb,rgb/Amber_Tamblyn_0002.ppm,56.8,7.945e-7,0.0002
lfw,all,rgb,rgb/Ambrose_Lee_0001.ppm,57.5,6.940e-7,0.0001
lfw,all,rgb,rgb/Amelia_Vega_0001.ppm,61.1,6.884e-7,0.0002
lfw,all,rgb,rgb/Amelia_Vega_0002.ppm,61.3,6.445e-7,0.0002
lfw,all,rgb,rgb/Amelia_Vega_0003.ppm,55.9,7.530e-7,0.0001
lfw,all,rgb,rgb/Amelia_Vega_0004.ppm,61.5,6.658e-7,0.0001
lfw,all,rgb,rgb/Amelia_Vega_0005.ppm,62.4,6.864e-7,0.0002
lfw,all,rgb,rgb/Amelia_Vega_0006.ppm,61.6,6.410e-7,0.0001
lfw,all,rgb,rgb/Amelia_Vega_0007.ppm,62.0,6.931e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0001.ppm,57.4,6.860e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0002.ppm,60.9,7.984e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0003.ppm,55.1,8.028e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0004.ppm,54.5,7.748e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0005.ppm,54.4,6.964e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0006.ppm,55.7,6.936e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0007.ppm,56.1,7.115e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0008.ppm,53.4,7.486e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0009.ppm,58.7,7.115e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0010.ppm,60.4,6.827e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0011.ppm,50.5,9.011e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0012.ppm,57.5,7.356e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0013.ppm,60.2,7.385e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0014.ppm,56.1,6.528e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0015.ppm,47.9,7.547e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0016.ppm,56.7,7.208e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0017.ppm,56.1,7.339e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0018.ppm,56.5,7.047e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0019.ppm,54.7,8.137e-7,0.0002
lfw,all,rgb,rgb/Amelie_Mauresmo_0020.ppm,53.7,7.314e-7,0.0001
lfw,all,rgb,rgb/Amelie_Mauresmo_0021.ppm,64.3,7.119e-7,0.0002
lfw,all,rgb,rgb/Amer_al-Saadi_0001.ppm,52.4,7.806e-7,0.0002
lfw,all,rgb,rgb/Amer_al-Saadi_0002.ppm,55.2,8.541e-7,0.0001
lfw,all,rgb,rgb/Amer_al-Saadi_0003.ppm,57.6,8.893e-7,0.0001
lfw,all,rgb,rgb/Amer_al-Saadi_0004.ppm,53.7,7.584e-7,0.0002
lfw,all,rgb,rgb/Amporn_Falise_0001.ppm,62.7,6.459e-7,0.0001
lfw,all,rgb,rgb/Amr_Moussa_0001.ppm,54.4,7.505e-7,0.0001
lfw,all,rgb,rgb/Amram_Mitzna_0001.ppm,57.7,7.687e-7,0.0002
lfw,all,rgb,rgb/Amram_Mitzna_0002.ppm,26.4,1.102e-6,0.0002
lfw,all,rgb,rgb/Amy_Brenneman_0001.ppm,59.1,7.015e-7,0.0001
lfw,all,rgb,rgb/Amy_Cotton_0001.ppm,61.0,7.709e-7,0.0002
lfw,all,rgb,rgb/Amy_Gale_0001.ppm,56.2,7.923e-7,0.0002
lfw,all,rgb,rgb/Amy_Pascal_0001.ppm,67.9,7.121e-7,0.0001
lfw,all,rgb,rgb/Amy_Redford_0001.ppm,61.4,6.119e-7,0.0001
lfw,all,rgb,rgb/Amy_Smart_0001.ppm,64.1,7.321e-7,0.0001
lfw,all,rgb,rgb/Amy_Yasbeck_0001.ppm,65.6,7.009e-7,0.0001
lfw,all,rgb,rgb/AnFernce_Negron_0001.ppm,57.6,6.333e-7,0.0002
lfw,all,rgb,rgb/Ana_Claudia_Talancon_0001.ppm,58.2,6.837e-7,0.0002
lfw,all,rgb,rgb/Ana_Guevara_0001.ppm,61.4,6.755e-7,0.0002
lfw,all,rgb,rgb/Ana_Guevara_0002.ppm,63.0,6.519e-7,0.0001
lfw,all,rgb,rgb/Ana_Guevara_0003.ppm,56.7,7.217e-7,0.0001
lfw,all,rgb,rgb/Ana_Guevara_0004.ppm,61.5,7.100e-7,0.0002
lfw,all,rgb,rgb/Ana_Guevara_0005.ppm,58.0,6.863e-7,0.0001
lfw,all,rgb,rgb/Ana_Guevara_0006.ppm,61.7,6.844e-7,0.0002
lfw,all,rgb,rgb/Ana_Guevara_0007.ppm,60.3,6.901e-7,0.0002
lfw,all,rgb,rgb/Ana_Isabel_Sanchez_0001.ppm,60.1,6.379e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0001.ppm,54.6,7.221e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0002.ppm,54.2,7.065e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0003.ppm,56.3,8.520e-7,0.0002
lfw,all,rgb,rgb/Ana_Palacio_0004.ppm,54.7,6.426e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0005.ppm,54.1,6.739e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0006.ppm,69.6,7.212e-7,0.0002
lfw,all,rgb,rgb/Ana_Palacio_0007.ppm,49.6,7.515e-7,0.0001
lfw,all,rgb,rgb/Ana_Palacio_0008.ppm,51.2,7.552e-7,0.0001
lfw,all,rgb,rgb/Ana_Paula_Gerard_0001.ppm,59.1,7.189e-7,0.0001
lfw,all,rgb,rgb/Ana_Sebastiao_0001.ppm,65.7,7.162e-7,0.0002
lfw,all,rgb,rgb/Anastasia_Kelesidou_0001.ppm,56.4,7.994e-7,0.0002
lfw,all,rgb,rgb/Anastasia_Myskina_0001.ppm,56.8,7.373e-7,0.0002
lfw,all,rgb,rgb/Anastasia_Myskina_0002.ppm,56.5,7.845e-7,0.0001
lfw,all,rgb,rgb/Anastasia_Myskina_0003.ppm,55.6,7.190e-7,0.0001
lfw,all,rgb,rgb/Anatoliy_Kinakh_0001.ppm,55.6,7.725e-7,0.0001
lfw,all,rgb,rgb/Anders_Ebbeson_0001.ppm,58.9,8.691e-7,0.0001
lfw,all,rgb,rgb/Anders_Ebbeson_0002.ppm,69.2,6.728e-7,0.0002
lfw,all,rgb,rgb/Anders_Ebbeson_0003.ppm,59.8,8.682e-7,0.0002
lfw,all,rgb,rgb/Anders_Fogh_Rasmussen_0001.ppm,53.6,7.861e-7,0.0001
lfw,all,rgb,rgb/Anders_Fogh_Rasmussen_0002.ppm,59.7,6.683e-7,0.0002
lfw,all,rgb,rgb/Anders_Fogh_Rasmussen_0003.ppm,61.4,7.195e-7,0.0002
lfw,all,rgb,rgb/Anders_Fogh_Rasmussen_0004.ppm,51.0,7.933e-7,0.0002
lfw,all,rgb,rgb/Anderson_Varejao_0001.ppm,63.9,6.818e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0001.ppm,58.2,7.459e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0002.ppm,50.0,8.726e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0003.ppm,32.6,1.072e-6,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0004.ppm,51.2,7.764e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0005.ppm,58.3,7.502e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0006.ppm,56.3,7.690e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0007.ppm,58.2,8.630e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0008.ppm,58.9,7.806e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0009.ppm,55.7,7.469e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0010.ppm,62.9,6.781e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0011.ppm,62.6,6.279e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0012.ppm,66.2,6.329e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0013.ppm,50.7,7.778e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0014.ppm,57.9,7.644e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0015.ppm,56.3,7.585e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0016.ppm,53.7,7.283e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0017.ppm,58.9,6.588e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0018.ppm,58.7,6.976e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0019.ppm,57.7,6.497e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0020.ppm,55.5,7.238e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0021.ppm,56.2,7.337e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0022.ppm,53.4,7.738e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0023.ppm,61.2,6.826e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0024.ppm,51.5,8.176e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0025.ppm,56.2,7.994e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0026.ppm,59.5,6.562e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0027.ppm,63.0,7.383e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0028.ppm,62.6,6.705e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0029.ppm,60.0,6.840e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0030.ppm,61.2,6.948e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0031.ppm,58.2,7.273e-7,0.0002
lfw,all,rgb,rgb/Andre_Agassi_0032.ppm,50.8,7.362e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0033.ppm,54.6,7.281e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0034.ppm,50.6,7.398e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0035.ppm,59.9,7.465e-7,0.0001
lfw,all,rgb,rgb/Andre_Agassi_0036.ppm,59.6,7.854e-7,0.0001
lfw,all,rgb,rgb/Andre_Bucher_0001.ppm,51.0,6.648e-7,0.0001
lfw,all,rgb,rgb/Andre_Lange_0001.ppm,64.5,7.704e-7,0.0003
lfw,all,rgb,rgb/Andre_Smith_0001.ppm,51.4,7.424e-7,0.0001
lfw,all,rgb,rgb/Andre_Techine_0001.ppm,56.2,7.347e-7,0.0001
lfw,all,rgb,rgb/Andrea_Bocelli_0001.ppm,59.1,7.618e-7,0.0002
lfw,all,rgb,rgb/Andrea_De_Cruz_0001.ppm,51.4,7.398e-7,0.0001
lfw,all,rgb,rgb/Andrea_Kiser_0001.ppm,66.7,6.589e-7,0.0001
lfw,all,rgb,rgb/Andrea_Yates_0001.ppm,56.7,7.030e-7,0.0001
lfw,all,rgb,rgb/Andreas_Vinciguerra_0001.ppm,53.3,7.446e-7,0.0001
lfw,all,rgb,rgb/Andrei_Konchalovsky_0001.ppm,63.3,6.611e-7,0.0002
lfw,all,rgb,rgb/Andrei_Mikhnevich_0001.ppm,59.2,6.651e-7,0.0001
lfw,all,rgb,rgb/Andrei_Mikhnevich_0002.ppm,57.4,7.099e-7,0.0002
lfw,all,rgb,rgb/Andrei_Nikolishin_0001.ppm,57.7,7.311e-7,0.0001
